USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
flancian  862200  2.0  0.0 724244 15736 pts/10   Sl+  Feb08 955:48 esbuild app/js-src/index.ts --bundle --outfile=app/static/js/index.js --watch
root      910364  0.0  0.0      0     0 ?        I    04:00   0:04 [kworker/3:1-cgroup_destroy]
flancian 1012248  0.0  0.0   2800  1808 ?        S    Feb10   0:00 sh -c ~/bin/wofi --show run
flancian 1012249  0.0  0.0   7312  3512 ?        S    Feb10   0:00 /bin/bash /home/flancian/bin/wofi --show run
flancian 1012250  0.0  0.0   7312  3624 ?        S    Feb10   0:00 /bin/bash /home/flancian/bin/nostromo-vnc
flancian 1012309  1.2  0.2 1075388 100576 ?      Sl   Feb10 551:01 remmina -c vnc://192.168.1.5?VncUsername=user&VncPassword=1WwE%2FljFqLqoc94hwWdPnA%3D%3D
root     1168259  0.0  0.0      0     0 ?        I    05:00   0:04 [kworker/14:0-events]
flancian 1359288  0.0  0.0 2059060 24524 pts/15  Sl   Mär09   0:09 chezmoi cd
flancian 1359302  0.0  0.0   9936  7128 pts/15   S    Mär09   0:00 /bin/bash
flancian 1694013  0.0  0.0  13232  7936 pts/15   Sl+  Mär10   0:00 /snap/nvim/3456/usr/bin/nvim burup forever.md
flancian 1694044  0.0  0.0  23472 17376 ?        Ssl  Mär10   0:07 /snap/nvim/3456/usr/bin/nvim --embed burup forever.md
root     1955933  0.0  0.0      0     0 ?        I    08:00   0:04 [kworker/6:2-events]
root     2140779  0.0  0.0      0     0 ?        I<   08:42   0:00 [kworker/u37:1-ttm]
flancian 2211836  0.0  0.0   7316  3668 pts/6    S+   Feb09   0:00 /bin/bash ./run-dev.sh
flancian 2212246  0.0  0.0 2643104 17780 pts/6   Sl+  Feb09   2:11 /home/flancian/go/bin/bull -content /home/flancian/garden serve -listen=0.0.0.0:3333 --root=/@flancian
flancian 2212969  0.0  0.0   2800  1812 ?        S    Feb09   0:00 sh -c kitty -- tmux new-session -t 0 \; new-window $@
flancian 2212972  0.0  0.1 1280552 59480 ?       Sl   Feb09   0:50 kitty -- tmux new-session -t 0 ; new-window
flancian 2213033  0.0  0.0   9264  4276 pts/4    Ss+  Feb09   0:00 tmux new-session -t 0 ; new-window
flancian 2213038  0.0  0.0   9076  5508 pts/13   Ss+  Feb09   0:00 -bash
root     2219758  0.0  0.0      0     0 ?        I    09:00   0:02 [kworker/13:1-mm_percpu_wq]
flancian 2223180  0.0  0.0 387280 11748 ?        Ssl  Feb09   6:26 /usr/libexec/gvfs-udisks2-volume-monitor
flancian 2223195  0.0  0.0 386740  7404 ?        Ssl  Feb09   1:16 /usr/libexec/gvfs-afc-volume-monitor
flancian 2223202  0.0  0.0 307760  6560 ?        Ssl  Feb09   0:00 /usr/libexec/gvfs-goa-volume-monitor
flancian 2223211  0.0  0.0 544096 20912 ?        SLl  Feb09   0:04 /usr/libexec/goa-daemon
flancian 2223221  0.0  0.0 386492  9384 ?        Sl   Feb09   0:55 /usr/libexec/goa-identity-service
flancian 2223233  0.0  0.0 308248  6292 ?        Ssl  Feb09   0:00 /usr/libexec/gvfs-gphoto2-volume-monitor
flancian 2223247  0.0  0.0 307280  6120 ?        Ssl  Feb09   0:00 /usr/libexec/gvfs-mtp-volume-monitor
flancian 2223252  0.0  0.0 533076  8824 ?        Sl   Feb09   0:09 /usr/libexec/gvfsd-trash --spawner :1.15 /org/gtk/gvfs/exec_spaw/0
flancian 2223276  0.0  0.0 459772  8696 ?        Sl   Feb09   0:00 /usr/libexec/gvfsd-network --spawner :1.15 /org/gtk/gvfs/exec_spaw/1
flancian 2223287  0.0  0.0 603524 23036 ?        Sl   Feb09   0:00 /usr/libexec/gvfsd-smb-browse --spawner :1.15 /org/gtk/gvfs/exec_spaw/2
flancian 2223314  0.0  0.0 387912  9144 ?        Sl   Feb09   0:01 /usr/libexec/gvfsd-dnssd --spawner :1.15 /org/gtk/gvfs/exec_spaw/3
flancian 2223399  0.0  0.0 230368  5848 ?        Ssl  Feb09   0:00 /usr/libexec/dconf-service
flancian 2794441  0.0  0.0   9076  5760 pts/14   Ss+  Mär10   0:00 -bash
flancian 2972165  0.0  0.0   2800  1816 ?        S    Feb09   0:00 sh -c kitty -- tmux new-session -t 0 \; new-window $@
flancian 2972166  0.0  0.1 1134172 65240 ?       Sl   Feb09   1:47 kitty -- tmux new-session -t 0 ; new-window
flancian 2972220  0.0  0.0   9264  4240 pts/12   Ss+  Feb09   0:00 tmux new-session -t 0 ; new-window
flancian 2972227  0.0  0.0   9208  5612 pts/15   Ss   Feb09   0:00 -bash
flancian 3001445  0.0  0.0   2800  1744 ?        S    Feb09   0:00 sh -c ~/bin/wofi --show run
flancian 3001446  0.0  0.0   7312  3200 ?        S    Feb09   0:00 /bin/bash /home/flancian/bin/wofi --show run
flancian 3001447  0.0  0.1 639748 67580 ?        Sl   Feb09   0:30 /usr/bin/pavucontrol
root     3002893  0.0  0.0      0     0 ?        I<   Feb09   0:00 [kworker/R-ib-co]
root     3002894  0.0  0.0      0     0 ?        I<   Feb09   0:00 [kworker/R-ib-co]
root     3002895  0.0  0.0      0     0 ?        I<   Feb09   0:00 [kworker/R-ib_mc]
root     3002896  0.0  0.0      0     0 ?        I<   Feb09   0:00 [kworker/R-ib_nl]
root     3147800  0.0  0.0  12020  7552 ?        Ss   Feb21   0:00 sshd: /usr/sbin/sshd -D [listener] 0 of 10-100 startups
root     3194287  0.0  0.0      0     0 ?        I    12:58   0:01 [kworker/15:1-mm_percpu_wq]
root     3197847  0.0  0.0      0     0 ?        S    12:59   0:00 [psimon]
flancian 3253317  0.0  0.0   2800  1664 ?        S    Mär11   0:00 sh -c ~/bin/wofi --show run
flancian 3253318  0.0  0.0   7312  3456 ?        S    Mär11   0:00 /bin/bash /home/flancian/bin/wofi --show run
flancian 3253319  0.1  0.9 37898648 364812 ?     SLl  Mär11   4:49 /usr/bin/nheko
root     3389799  0.0  0.0      0     0 ?        I    14:00   0:02 [kworker/10:0-mm_percpu_wq]
flancian 3402273  0.0  0.0   2816  1792 ?        Ss   14:06   0:00 /usr/bin/kanshi
root     3409007  0.0  0.0      0     0 ?        I    14:09   0:03 [kworker/2:0-mm_percpu_wq]
root     3537844  0.0  0.0      0     0 ?        I    15:00   0:01 [kworker/9:1-mm_percpu_wq]
flancian 3887332  0.0  0.0   2800  1664 ?        S    Mär11   0:00 sh -c kitty -- tmux new-session -t 0 \; new-window $@
flancian 3887333  0.0  0.3 1155852 139820 ?      Sl   Mär11   0:03 kitty -- tmux new-session -t 0 ; new-window
flancian 3887377  0.0  0.0   9264  4864 pts/3    Ss+  Mär11   0:00 tmux new-session -t 0 ; new-window
flancian 3887388  0.0  0.0   9196  5888 pts/17   Ss+  Mär11   0:00 -bash
flancian 4007151  0.0  0.0   2800  1664 ?        S    Mär11   0:00 sh -c ~/bin/wofi --show run
flancian 4007174  0.0  0.0   7312  3584 ?        S    Mär11   0:00 /bin/bash /home/flancian/bin/wofi --show run
flancian 4007175  0.0  0.0   7312  3584 ?        S    Mär11   1:03 /bin/bash /home/flancian/bin/taixu
root     4042801  0.0  0.0      0     0 ?        I    17:00   0:01 [kworker/12:0-mm_percpu_wq]
root     4042831  0.0  0.0      0     0 ?        I    17:00   0:01 [kworker/4:2-mm_percpu_wq]
root     4042834  0.0  0.0      0     0 ?        I    17:00   0:01 [kworker/1:0-events]
root     4062162  0.0  0.0  33840 12796 ?        Ss   00:00   0:00 /usr/sbin/cupsd -l
lp       4062165  0.0  0.0  16832  7040 ?        S    00:00   0:00 /usr/lib/cups/notifier/dbus dbus://
